754.17,1014.5,1281.5,1295.7,1310,1325.4,1331,1352.5,1396.4,1439.4,1482.6,1525.6,1546.1,1545,1545,1544.8,1544.2,1573.2,1607.6,1640.9,1674.4,1708,1709.1,1705.7,1710.6,1716.2,1722.1,1731.1,1739.1,1739.9,1740.1,1738.8,1744.1,1775.9,1808.5,1840.9,1874.6,1900.8,1909.7,1950.2,1996.6,2042.1,2088.6,2126,2130.7,2130,2130.4,2130.7,2130.8,2134.3,2138.5,2142.3,2146.3,2149.4,2145.3,2141,2136.8,2132.5,2129.2,2129.8,2130,2130,2130.1,2129,2124.6,2121.3,2117.9,2114.4,2112.9,2110.7,2077.6,2035.2,1993.6,1951.3,1912.8,1904.3,1905,1905,1905,1905,1905,1905,1905,1905,1905.1,1904.6,1901.8,1898.7,1895.7,1892.7,1890.1,1890,1890,1890,1889.5,1897.9,1916.8,1935.5,1557.5,1180
1010.9,1374.7,1745,1778.2,1811.9,1840.9,1846.4,1867.6,1911.5,1954.7,1997.9,2040.7,2061.1,2060.1,2059.8,2058.2,2080.5,2153.3,2230.2,2306.1,2383.5,2436.6,2436.9,2417.8,2392.4,2368.5,2345.1,2324,2318.2,2319.9,2319.8,2319,2353.9,2424,2494,2564,2634.6,2668.6,2676.2,2707.4,2742,2776.2,2811.3,2837.6,2840.4,2839.9,2840.4,2842.6,2851.2,2863.8,2877.2,2890.1,2901.5,2905.4,2899.9,2886.2,2872.5,2859.1,2846.5,2839.4,2839.8,2839.9,2839.1,2840,2839.9,2840.6,2841.3,2842.7,2843.2,2841.5,2800.5,2738.8,2678.1,2616.7,2558.6,2538.9,2539.9,2540,2539.5,2538.7,2537.7,2536.7,2535.6,2535.2,2535,2534.6,2531.8,2528.7,2525.7,2522.7,2520.1,2520,2520,2519.7,2521.2,2543.8,2578,2611.9,2108.2,1602.7
1277.4,1744.8,2218.2,2270.3,2323.1,2356.7,2361.5,2382.7,2426.5,2469.7,2512.9,2555.7,2576.1,2575.1,2573.7,2579.6,2642.3,2757.1,2875.9,2994.9,3106.8,3161.5,3162.3,3140.8,3089.5,3036.1,2983.6,2933.1,2900.7,2899.3,2898.4,2912.7,2985.5,3092.6,3199.5,3307.9,3400.4,3433.6,3441.3,3469,3492.6,3515.8,3539.8,3555.1,3550.4,3549.8,3550.6,3559,3577,3598.7,3621.1,3642.7,3656.8,3660.4,3655.2,3636.3,3613.3,3590.9,3569.3,3552.9,3549.4,3549.7,3549.2,3554.2,3557.9,3562.5,3567.6,3572.6,3573,3571.7,3530.3,3453,3372.9,3292.5,3215.2,3176.9,3174.5,3175.1,3173.9,3172,3170,3168,3165.9,3165.1,3165.1,3164.5,3161.8,3158.7,3155.7,3152.7,3150.1,3150.1,3150.1,3149,3159.4,3197.7,3246.7,3295.7,2666.7,2026.3
1305.5,1795.1,2290.9,2365.7,2432.5,2468.5,2474.3,2489,2510.1,2529.7,2548.9,2567,2569.9,2567.6,2566.1,2602.8,2713.1,2877.8,3047.1,3216.3,3347.8,3405.6,3407.4,3375.8,3294,3189.6,3085.7,2983.3,2909.8,2887,2891,2940.9,3056.9,3208.1,3360,3507.3,3608.1,3642.6,3648.6,3650.8,3636,3616.7,3598.3,3573.1,3551.8,3547.9,3552.3,3570.3,3600.4,3634.6,3669.3,3700.3,3717.5,3722.2,3716.4,3694.1,3660.1,3624.6,3589.5,3560.7,3547.8,3545.9,3548.2,3559.2,3572,3585.5,3599.5,3610.9,3614.1,3612.2,3575.8,3504.5,3416,3326.9,3240.7,3188.4,3171,3171.1,3170,3167.9,3164.8,3161.7,3158.2,3155.9,3154.8,3154.5,3153.7,3152.7,3151.6,3150.5,3149.6,3149.8,3148.9,3152.1,3178,3230.8,3294,3358.1,2725.1,2069.3
1342.2,1851.3,2366.5,2458.5,2528.9,2564.8,2570.1,2570.4,2570.7,2582,2600,2616.4,2631.6,2647.7,2656.8,2716.8,2853.1,3043,3237.5,3427.5,3559.9,3617,3616.8,3573.4,3479.6,3361.1,3242.1,3126.6,3050.4,3024.3,3032,3091.8,3218.2,3378.3,3539,3690.4,3789.8,3823.2,3818.9,3795.5,3753.8,3703.5,3653.1,3606.7,3580.1,3572.2,3579.6,3600.8,3636.6,3676.5,3716.5,3749.8,3769.1,3774,3767.2,3744.1,3708.8,3670.7,3632.7,3602,3587.5,3583.7,3582.5,3589.8,3601.6,3614.1,3627.8,3641.7,3647.5,3647.4,3622.4,3563.6,3480.6,3394.8,3310.2,3249.8,3223.7,3218.5,3206.1,3192.9,3178.3,3163,3151.3,3148.8,3147.2,3147.5,3148.1,3148.7,3150.8,3152.6,3154,3155.7,3155.3,3165.7,3206.4,3272,3345.8,3421.5,2779.6,2107.6
1373.7,1889.5,2404.9,2495.5,2558,2576.1,2575.5,2574.4,2578.6,2622.9,2677.3,2730.4,2784.4,2832.8,2844.6,2907,3044.9,3203.3,3361.1,3515.5,3609.2,3628.4,3628.1,3610.8,3556.7,3497.1,3436.3,3374.3,3330.6,3322.7,3326.1,3366.4,3460.7,3562.5,3664.5,3760.7,3821.1,3827.8,3826.7,3814,3781.4,3740.7,3700,3659.7,3631.9,3624.4,3631.1,3651.2,3681,3711.2,3741.1,3765,3775.3,3776,3774.7,3760.9,3740.8,3719.2,3697.6,3677.4,3669.9,3667.4,3658.6,3652.4,3648.8,3645,3642.3,3647.6,3650.1,3651,3642.5,3603.4,3541.7,3477.9,3413,3357.5,3333.6,3328,3296.7,3260.1,3224,3187,3154.3,3149.4,3150,3150,3149.8,3152,3157.1,3161.5,3165.9,3170.8,3171.1,3183.6,3237.1,3308,3378.5,3451.3,2803.7,2115.8
1390.6,1906.3,2421.3,2509,2568,2575.8,2575.2,2573.6,2601.2,2682.9,2773.2,2862.3,2953.3,3014.2,3024.8,3089.7,3210.4,3331,3452.4,3570.1,3624.8,3624.8,3624.7,3625.4,3626.9,3625.1,3621.7,3618.3,3614.1,3607.9,3611.9,3644,3687.8,3731.4,3776,3813.9,3825.2,3825,3825.1,3821.6,3799.8,3769.4,3739.2,3708.9,3682.3,3674.4,3681,3699,3719.5,3739.5,3759.3,3773.1,3775.3,3775.3,3774.8,3774.2,3770.9,3765.4,3759.8,3754.9,3750.4,3747.8,3738.7,3719.9,3699.9,3680,3661,3650.5,3649.6,3650.1,3649.8,3631.7,3591,3548.3,3505.2,3462.6,3438.8,3433.9,3396.5,3338.5,3281.3,3223.2,3168.8,3148.9,3149.9,3149.3,3149.3,3154.8,3163,3170.4,3178.5,3186.2,3186.2,3198.5,3257.7,3326.9,3394.2,3463.7,2813.2,2116.6
1388.2,1903.2,2418.1,2502.4,2558.6,2574.1,2572.8,2581.5,2646.4,2764.8,2891.4,3018.1,3134.7,3194.7,3205.9,3263.5,3347.1,3431.9,3517.1,3597.6,3623.5,3624.2,3622.3,3641.2,3697.6,3753.5,3807.5,3862.7,3897.5,3893.6,3898.5,3915.4,3905.9,3892,3879.9,3859.4,3829.1,3825.3,3826,3825.7,3813.6,3793,3772.6,3752.1,3732.3,3724.5,3730.8,3742.6,3752.7,3762.2,3771.5,3775.2,3773.3,3772.8,3773.8,3784.9,3798.7,3809.6,3820.8,3831,3831.1,3827.7,3818.6,3791.2,3754.3,3718.2,3682.9,3656.2,3647.7,3648.7,3649.9,3649.7,3630.7,3609.2,3587.3,3564.6,3544.2,3538.8,3502.8,3431.2,3352.1,3272.8,3197.1,3154.7,3148,3148,3150.6,3159.3,3170.7,3181.4,3192.9,3201.2,3201.1,3214.2,3265.4,3329.6,3393.3,3459.1,2804.9,2113.3
1368.6,1878.2,2395.8,2479,2543,2577.8,2584.3,2618.9,2718.7,2872,3034.1,3195.9,3321.5,3382,3393.4,3420,3458.8,3507.4,3557.6,3603.3,3625.4,3634.4,3636.6,3678.2,3770.5,3883,3995.2,4104.5,4173.2,4191,4190.8,4173.1,4118.3,4043.4,3969.6,3893.5,3837,3817.8,3819.6,3819.3,3814.7,3806.3,3797.7,3788.3,3780.1,3776.4,3778.7,3781,3781.9,3784.1,3786.8,3787.3,3787.9,3789.8,3793.1,3808.3,3833.3,3857.6,3881.9,3903.4,3912.7,3911.5,3899.4,3867,3817.5,3766.9,3717,3678.5,3661,3660.1,3660.7,3665.3,3665.4,3662.8,3660.8,3658.2,3652.8,3647.8,3612.4,3537,3438.6,3339.4,3244.4,3182,3159.4,3158.3,3161.4,3170.9,3183.3,3194.8,3208,3216.5,3217.3,3226.2,3261.2,3316.3,3381.9,3448.1,2794.9,2116.4
1339.6,1851.2,2382.4,2477.1,2566.1,2630.9,2648.3,2700.9,2826,2992,3159.8,3327.3,3440,3481.9,3482.9,3486,3500.9,3542.3,3588.2,3633.6,3675.5,3703.9,3711.3,3765.7,3871.3,3998.1,4125.8,4247.9,4318.6,4338.6,4334.8,4308.3,4237.2,4125.6,4014.7,3906.6,3822.4,3782.8,3787.3,3793.1,3796.5,3800.1,3803.9,3803.9,3801.8,3802.2,3801.3,3798.4,3807,3828.1,3848.4,3869.9,3893.3,3906.4,3897.6,3896,3905.3,3915.1,3923.7,3941.7,3953.1,3953.7,3945.1,3916.4,3873.9,3830.7,3787.4,3752.7,3739,3736.8,3725.3,3716.1,3709.4,3702.1,3697,3701.8,3705,3705.4,3681.6,3616.2,3519.1,3421.5,3324.3,3251.2,3220.1,3215.7,3209.2,3209.7,3211.4,3212.2,3217.9,3225.7,3225.9,3227.4,3245.3,3305.8,3402.3,3497.2,2850,2187
